"Time","date_onset","Median","LI","LS","LIb","LSb","obs_naive","base","DRS","widw","virus","tipo"
20,2023-11-08,4,0,9,2,5,4,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
21,2023-11-15,3,0,8,2,5,4,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
22,2023-11-22,3,0,8,2,4,1,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
23,2023-11-29,3,0,7,2,4,1,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
24,2023-12-06,3,0,7,1,4,3,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
25,2023-12-13,3,0,7,1,4,3,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
26,2023-12-20,3,0,7,1,4,2,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
27,2023-12-27,3,0,8,1,4,3,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
28,2024-01-03,2,0,7,1,4,3,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
29,2024-01-10,3,0,7,2,4,2,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
30,2024-01-17,3,0,8,2,4,5,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
31,2024-01-24,3,0,10,2,5,3,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
32,2024-01-31,3,0,11.025,2,5,NA,2024-02-07,"ARAÇATUBA","30","covid","com_atraso"
1,2023-07-05,3,0,8,1,4,4,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
2,2023-07-12,3,0,8,2,4,3,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
3,2023-07-19,3,0,8,2,5,3,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
4,2023-07-26,3,0,9,2,5,2,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
5,2023-08-02,4,0,10,3,5,1,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
6,2023-08-09,5,1,10,3,6,6,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
7,2023-08-16,5,1,12,4,7,8,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
8,2023-08-23,6,2,13,4,8,6,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
9,2023-08-30,7,2,15,5,9,5,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
10,2023-09-06,8,3,16,6,11,7,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
11,2023-09-13,9,3,17,7,12,12,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
12,2023-09-20,10,3,19,7,13,11,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
13,2023-09-27,10,4,19,8,13,13,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
14,2023-10-04,10,4,19,8,13,7,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
15,2023-10-11,10,3,18,7,12,16,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
16,2023-10-18,9,3,17,6,11,10,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
17,2023-10-25,7,2,15,5,9,7,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
18,2023-11-01,6,2,13,4,8,3,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
19,2023-11-08,5,1,12,4,7,7,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
20,2023-11-15,5,1,10,3,6,4,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
21,2023-11-22,4,1,9,3,6,3,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
22,2023-11-29,4,0,9,2,5,1,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
23,2023-12-06,3,0,9,2,5,7,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
24,2023-12-13,3,0,8,2,4,NA,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
25,2023-12-20,3,0,7,2,4,1,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
26,2023-12-27,3,0,7,1,4,4,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
27,2024-01-03,2,0,7,1,4,3,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
28,2024-01-10,2,0,6,1,3,2,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
29,2024-01-17,2,0,6,1,3,4,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
30,2024-01-24,2,0,6,1,3,1,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
31,2024-01-31,2,0,6,1,3,1,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
32,2024-02-07,1,0,6,0,2,NA,2024-02-07,"ARARAQUARA","30","covid","com_atraso"
1,2023-07-05,2,0,9,1,4,1,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
2,2023-07-12,3,0,9,2,5,NA,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
3,2023-07-19,5,1,11,3,7,6,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
4,2023-07-26,6,1,13,4,8,7,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
5,2023-08-02,6,1,14,4,9,5,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
6,2023-08-09,6,2,14,4,9,11,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
7,2023-08-16,5,1,12,4,7,4,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
8,2023-08-23,5,1,12,3,7,3,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
9,2023-08-30,6,1,13,4,8,7,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
10,2023-09-06,6,1,13,4,9,4,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
11,2023-09-13,8,2,16,6,11,6,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
12,2023-09-20,13,4,23,10,15,11,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
13,2023-09-27,19,9.975,33,15,23,24,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
14,2023-10-04,25,12,41,21,30,25,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
15,2023-10-11,28,12.975,47,22,33,37,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
16,2023-10-18,23,11,39,19,28,21,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
17,2023-10-25,17,8,31,14,21,16,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
18,2023-11-01,13,6,25,11,17,12,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
19,2023-11-08,11,4,21,8,14,14,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
20,2023-11-15,8,3,17,6,11,6,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
21,2023-11-22,6,1,13,4,8,6,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
22,2023-11-29,5,1,13,4,7,5,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
23,2023-12-06,5,1,10,3,6,7,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
24,2023-12-13,4,0,9,2,5,4,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
25,2023-12-20,3,0,8,2,5,2,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
26,2023-12-27,3,0,8,2,4,1,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
27,2024-01-03,3,0,9,2,5,4,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
28,2024-01-10,3,0,9,2,5,5,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
29,2024-01-17,3,0,8,2,4,4,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
30,2024-01-24,2,0,7,1,4,3,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
31,2024-01-31,2,0,7,1,3.25,1,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
32,2024-02-07,1,0,8,1,3,NA,2024-02-07,"BAIXADA SANTISTA","30","covid","com_atraso"
1,2023-07-01,1,0,5,0,2,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
2,2023-07-08,1,0,5,0,2,NA,2024-02-07,"BARRETOS","30","covid","com_atraso"
3,2023-07-15,1,0,5.02499999999998,1,3,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
4,2023-07-22,2,0,6,1,3,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
5,2023-07-29,2,0,7,1,3,2,2024-02-07,"BARRETOS","30","covid","com_atraso"
6,2023-08-05,3,0,7,1,4,3,2024-02-07,"BARRETOS","30","covid","com_atraso"
7,2023-08-12,3,0,8,2,4,4,2024-02-07,"BARRETOS","30","covid","com_atraso"
8,2023-08-19,3,0,9,2,5,6,2024-02-07,"BARRETOS","30","covid","com_atraso"
9,2023-08-26,3,0,9,2,5,5,2024-02-07,"BARRETOS","30","covid","com_atraso"
10,2023-09-02,3,0,9,2,5,3,2024-02-07,"BARRETOS","30","covid","com_atraso"
11,2023-09-09,3,0,9,2,5,2,2024-02-07,"BARRETOS","30","covid","com_atraso"
12,2023-09-16,3,0,9,2,5,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
13,2023-09-23,3,0,9,2,5,7,2024-02-07,"BARRETOS","30","covid","com_atraso"
14,2023-09-30,3,0,8.02499999999998,2,5,NA,2024-02-07,"BARRETOS","30","covid","com_atraso"
15,2023-10-07,3,0,8,2,5,4,2024-02-07,"BARRETOS","30","covid","com_atraso"
16,2023-10-14,3,0,8,2,4,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
17,2023-10-21,2,0,7,1,4,6,2024-02-07,"BARRETOS","30","covid","com_atraso"
18,2023-10-28,2,0,6,1,3,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
19,2023-11-04,2,0,6,1,3,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
20,2023-11-11,2,0,5,1,3,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
21,2023-11-18,1,0,5,1,2,2,2024-02-07,"BARRETOS","30","covid","com_atraso"
22,2023-11-25,1,0,5,1,2,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
23,2023-12-02,1,0,5,0,2,NA,2024-02-07,"BARRETOS","30","covid","com_atraso"
24,2023-12-09,1,0,5,0,2,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
25,2023-12-16,1,0,5,0,2,NA,2024-02-07,"BARRETOS","30","covid","com_atraso"
26,2023-12-23,1,0,5,1,2,NA,2024-02-07,"BARRETOS","30","covid","com_atraso"
27,2023-12-30,1,0,5,1,2,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
28,2024-01-06,1,0,5,1,2,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
29,2024-01-13,2,0,5,1,3,2,2024-02-07,"BARRETOS","30","covid","com_atraso"
30,2024-01-20,2,0,6,1,3,4,2024-02-07,"BARRETOS","30","covid","com_atraso"
31,2024-01-27,2,0,7,1,3,1,2024-02-07,"BARRETOS","30","covid","com_atraso"
32,2024-02-03,2,0,9,1,3,NA,2024-02-07,"BARRETOS","30","covid","com_atraso"
1,2023-06-21,4,0,11,2,6,7,2024-02-07,"BAURU","30","covid","com_atraso"
2,2023-06-28,4,1,11,3,6,2,2024-02-07,"BAURU","30","covid","com_atraso"
3,2023-07-05,5,1,11,3,7,1,2024-02-07,"BAURU","30","covid","com_atraso"
4,2023-07-12,6,1,13,4,8,NA,2024-02-07,"BAURU","30","covid","com_atraso"
5,2023-07-19,7,2,14,5,9,6,2024-02-07,"BAURU","30","covid","com_atraso"
6,2023-07-26,8,3,16.025,6,11,15,2024-02-07,"BAURU","30","covid","com_atraso"
7,2023-08-02,9,3,19,7,12,6,2024-02-07,"BAURU","30","covid","com_atraso"
8,2023-08-09,10,3,21,7,13,15,2024-02-07,"BAURU","30","covid","com_atraso"
9,2023-08-16,10,4,20.025,8,13,9,2024-02-07,"BAURU","30","covid","com_atraso"
10,2023-08-23,11,4,21.025,8,14,12,2024-02-07,"BAURU","30","covid","com_atraso"
11,2023-08-30,11,4,21,8,14,8,2024-02-07,"BAURU","30","covid","com_atraso"
12,2023-09-06,12,4,24,9,15,8,2024-02-07,"BAURU","30","covid","com_atraso"
13,2023-09-13,13,5,25,10,17,14,2024-02-07,"BAURU","30","covid","com_atraso"
14,2023-09-20,15,6,27,11,19,15,2024-02-07,"BAURU","30","covid","com_atraso"
15,2023-09-27,16.5,7.975,30,13,21,16,2024-02-07,"BAURU","30","covid","com_atraso"
16,2023-10-04,18,7,31,14,22,20,2024-02-07,"BAURU","30","covid","com_atraso"
17,2023-10-11,18,8,32,14,22,22,2024-02-07,"BAURU","30","covid","com_atraso"
18,2023-10-18,17,7,31,14,21,27,2024-02-07,"BAURU","30","covid","com_atraso"
19,2023-10-25,15,6,27,12,18.25,9,2024-02-07,"BAURU","30","covid","com_atraso"
20,2023-11-01,12,5,25,9,15,13,2024-02-07,"BAURU","30","covid","com_atraso"
21,2023-11-08,11,3.975,21,8,14,9,2024-02-07,"BAURU","30","covid","com_atraso"
22,2023-11-15,9,3,18,7,11,12,2024-02-07,"BAURU","30","covid","com_atraso"
23,2023-11-22,7,2,15,5,10,4,2024-02-07,"BAURU","30","covid","com_atraso"
24,2023-11-29,7,1,14,4,9,8,2024-02-07,"BAURU","30","covid","com_atraso"
25,2023-12-06,5,1,12,4,7,NA,2024-02-07,"BAURU","30","covid","com_atraso"
26,2023-12-13,5,1,11,3,6,4,2024-02-07,"BAURU","30","covid","com_atraso"
27,2023-12-20,4,1,10.025,3,6,6,2024-02-07,"BAURU","30","covid","com_atraso"
28,2023-12-27,4,0,9,2,5,1,2024-02-07,"BAURU","30","covid","com_atraso"
29,2024-01-03,3,0,9,2,5,4,2024-02-07,"BAURU","30","covid","com_atraso"
30,2024-01-10,3,0,9,2,5,3,2024-02-07,"BAURU","30","covid","com_atraso"
31,2024-01-17,3,0,10,2,5,5,2024-02-07,"BAURU","30","covid","com_atraso"
32,2024-01-24,3,0,11,2,5,NA,2024-02-07,"BAURU","30","covid","com_atraso"
1,2023-06-21,15,7,26,12,19,18,2024-02-07,"CAMPINAS","30","covid","com_atraso"
2,2023-06-28,14,7,24,11,17,11,2024-02-07,"CAMPINAS","30","covid","com_atraso"
3,2023-07-05,13,6,22,10,16,13,2024-02-07,"CAMPINAS","30","covid","com_atraso"
4,2023-07-12,13,6,22,10,16,14,2024-02-07,"CAMPINAS","30","covid","com_atraso"
5,2023-07-19,13,6,22,10,16,13,2024-02-07,"CAMPINAS","30","covid","com_atraso"
6,2023-07-26,13,6,23.025,11,17,14,2024-02-07,"CAMPINAS","30","covid","com_atraso"
7,2023-08-02,15,8,25,12,18,15,2024-02-07,"CAMPINAS","30","covid","com_atraso"
8,2023-08-09,17,9,28,14,21,15,2024-02-07,"CAMPINAS","30","covid","com_atraso"
9,2023-08-16,20,10,31,16.75,24,24,2024-02-07,"CAMPINAS","30","covid","com_atraso"
10,2023-08-23,23,14,36,20,28,18,2024-02-07,"CAMPINAS","30","covid","com_atraso"
11,2023-08-30,29,17,43,24,33,29,2024-02-07,"CAMPINAS","30","covid","com_atraso"
12,2023-09-06,36,22,52,30,41,40,2024-02-07,"CAMPINAS","30","covid","com_atraso"
13,2023-09-13,43,28,61,37,48,42,2024-02-07,"CAMPINAS","30","covid","com_atraso"
14,2023-09-20,50,33,69,44,55,47,2024-02-07,"CAMPINAS","30","covid","com_atraso"
15,2023-09-27,56,40,80,50,63,64,2024-02-07,"CAMPINAS","30","covid","com_atraso"
16,2023-10-04,61,43,82.025,55,69,53,2024-02-07,"CAMPINAS","30","covid","com_atraso"
17,2023-10-11,65,46,87,59,72,66,2024-02-07,"CAMPINAS","30","covid","com_atraso"
18,2023-10-18,65,45,89,58,72,66,2024-02-07,"CAMPINAS","30","covid","com_atraso"
19,2023-10-25,61,41,84,54,68,66,2024-02-07,"CAMPINAS","30","covid","com_atraso"
20,2023-11-01,52,34.975,73,46,58,50,2024-02-07,"CAMPINAS","30","covid","com_atraso"
21,2023-11-08,41,27,58,36,46,45,2024-02-07,"CAMPINAS","30","covid","com_atraso"
22,2023-11-15,30,19,46,26,35,32,2024-02-07,"CAMPINAS","30","covid","com_atraso"
23,2023-11-22,21,13,32,18,25,24,2024-02-07,"CAMPINAS","30","covid","com_atraso"
24,2023-11-29,15,7.975,25,12,19,9,2024-02-07,"CAMPINAS","30","covid","com_atraso"
25,2023-12-06,12,6,21,10,15,9,2024-02-07,"CAMPINAS","30","covid","com_atraso"
26,2023-12-13,11,4.975,19,8,14,9,2024-02-07,"CAMPINAS","30","covid","com_atraso"
27,2023-12-20,11,4,20,8,13,15,2024-02-07,"CAMPINAS","30","covid","com_atraso"
28,2023-12-27,11,4,19,8,14,9,2024-02-07,"CAMPINAS","30","covid","com_atraso"
29,2024-01-03,11,5,20,9,14,11,2024-02-07,"CAMPINAS","30","covid","com_atraso"
30,2024-01-10,11,5,22,9,14,16,2024-02-07,"CAMPINAS","30","covid","com_atraso"
31,2024-01-17,12,5,23,9,16,11,2024-02-07,"CAMPINAS","30","covid","com_atraso"
32,2024-01-24,13,4,28,9,17,NA,2024-02-07,"CAMPINAS","30","covid","com_atraso"
1,2023-07-01,1,0,5,1,3,1,2024-02-07,"FRANCA","30","covid","com_atraso"
2,2023-07-08,1,0,5,1,3,3,2024-02-07,"FRANCA","30","covid","com_atraso"
3,2023-07-15,2,0,6,1,3,1,2024-02-07,"FRANCA","30","covid","com_atraso"
4,2023-07-22,2,0,5,1,3,2,2024-02-07,"FRANCA","30","covid","com_atraso"
5,2023-07-29,2,0,6,1,3,3,2024-02-07,"FRANCA","30","covid","com_atraso"
6,2023-08-05,2,0,6.02499999999998,1,3,1,2024-02-07,"FRANCA","30","covid","com_atraso"
7,2023-08-12,3,0,8,1,4,2,2024-02-07,"FRANCA","30","covid","com_atraso"
8,2023-08-19,3,0,8,2,5,4,2024-02-07,"FRANCA","30","covid","com_atraso"
9,2023-08-26,3,0,8,2,5,4,2024-02-07,"FRANCA","30","covid","com_atraso"
10,2023-09-02,4,0,10,3,5,5,2024-02-07,"FRANCA","30","covid","com_atraso"
11,2023-09-09,5,1,11,3,6,2,2024-02-07,"FRANCA","30","covid","com_atraso"
12,2023-09-16,5,1,12,4,8,7,2024-02-07,"FRANCA","30","covid","com_atraso"
13,2023-09-23,6,2,13,4,8,5,2024-02-07,"FRANCA","30","covid","com_atraso"
14,2023-09-30,7,2,15,5,9,6,2024-02-07,"FRANCA","30","covid","com_atraso"
15,2023-10-07,8,2,16,6,10,11,2024-02-07,"FRANCA","30","covid","com_atraso"
16,2023-10-14,8,2,17,6,10,11,2024-02-07,"FRANCA","30","covid","com_atraso"
17,2023-10-21,7,2,16,5,10,7,2024-02-07,"FRANCA","30","covid","com_atraso"
18,2023-10-28,7,2,14,5,9,11,2024-02-07,"FRANCA","30","covid","com_atraso"
19,2023-11-04,6,1,12,4,8,2,2024-02-07,"FRANCA","30","covid","com_atraso"
20,2023-11-11,5,1,10,3,6,6,2024-02-07,"FRANCA","30","covid","com_atraso"
21,2023-11-18,3,0,9,2,5,4,2024-02-07,"FRANCA","30","covid","com_atraso"
22,2023-11-25,3,0,8,2,4,2,2024-02-07,"FRANCA","30","covid","com_atraso"
23,2023-12-02,2,0,6.02499999999998,1,4,1,2024-02-07,"FRANCA","30","covid","com_atraso"
24,2023-12-09,2,0,6,1,3,2,2024-02-07,"FRANCA","30","covid","com_atraso"
25,2023-12-16,2,0,6,1,3,1,2024-02-07,"FRANCA","30","covid","com_atraso"
26,2023-12-23,2,0,5,1,3,1,2024-02-07,"FRANCA","30","covid","com_atraso"
27,2023-12-30,1,0,5,1,2,2,2024-02-07,"FRANCA","30","covid","com_atraso"
28,2024-01-06,1,0,5,1,2,4,2024-02-07,"FRANCA","30","covid","com_atraso"
29,2024-01-13,1,0,5,0,2,1,2024-02-07,"FRANCA","30","covid","com_atraso"
30,2024-01-20,1,0,5,0,2,NA,2024-02-07,"FRANCA","30","covid","com_atraso"
31,2024-01-27,1,0,5,0,2,1,2024-02-07,"FRANCA","30","covid","com_atraso"
32,2024-02-03,1,0,6,0,2,NA,2024-02-07,"FRANCA","30","covid","com_atraso"
1,2023-06-28,21,10.975,34,17,25,22,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
2,2023-07-05,23,13,37,19,28,24,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
3,2023-07-12,26,15,39,22,30,25,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
4,2023-07-19,31,18,45,26,36,28,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
5,2023-07-26,38,24,53.025,33,43,42,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
6,2023-08-02,46,29.975,64,40,52,48,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
7,2023-08-09,57,39,79,50,64,51,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
8,2023-08-16,76,54,105,68,84,75,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
9,2023-08-23,103,75,135.025,93,113,106,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
10,2023-08-30,134,103.975,173,124,147,138,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
11,2023-09-06,168,129,207,154,181,174,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
12,2023-09-13,195,151.975,241,179,210,193,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
13,2023-09-20,224,180,279.025,207,242,209,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
14,2023-09-27,262,210,324.025,244,279,278,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
15,2023-10-04,289,234,355.025,271,309,270,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
16,2023-10-11,309,245,373.025,290,329,332,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
17,2023-10-18,281,222.975,339.05,261,300,286,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
18,2023-10-25,227,179,282.025,211,245,212,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
19,2023-11-01,176,135,222,163,190,187,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
20,2023-11-08,123,93.975,160,112,134,132,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
21,2023-11-15,82,60,108,74,90,72,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
22,2023-11-22,60,41,82,53,67,53,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
23,2023-11-29,49,33,69,43,55,56,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
24,2023-12-06,42,28,57.025,37,48,38,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
25,2023-12-13,40,25.975,55,34,45,38,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
26,2023-12-20,42,26,60,37,47,39,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
27,2023-12-27,46,30,66,41,52,57,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
28,2024-01-03,51,34,71,45,58,40,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
29,2024-01-10,58,39,78,51,64,61,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
30,2024-01-17,63,44,86.025,56,71,78,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
31,2024-01-24,64,43,88.025,56,72,55,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
32,2024-01-31,64,36,106,53,76,NA,2024-02-07,"GRANDE SÃO PAULO","30","covid","com_atraso"
1,2023-06-27,4,0,9,2,5,4,2024-02-07,"MARÍLIA","30","covid","com_atraso"
2,2023-07-04,4,1,9,2,5,5,2024-02-07,"MARÍLIA","30","covid","com_atraso"
3,2023-07-11,4,1,10,3,6,2,2024-02-07,"MARÍLIA","30","covid","com_atraso"
4,2023-07-18,5,1,11,3,6,7,2024-02-07,"MARÍLIA","30","covid","com_atraso"
5,2023-07-25,5,1,11,4,7,5,2024-02-07,"MARÍLIA","30","covid","com_atraso"
6,2023-08-01,6,1,12.025,4,8,8,2024-02-07,"MARÍLIA","30","covid","com_atraso"
7,2023-08-08,6,2,13,5,8,6,2024-02-07,"MARÍLIA","30","covid","com_atraso"
8,2023-08-15,7,2,14,5,9,2,2024-02-07,"MARÍLIA","30","covid","com_atraso"
9,2023-08-22,8,3,15.025,6,11,7,2024-02-07,"MARÍLIA","30","covid","com_atraso"
10,2023-08-29,9,3,18,7,12,11,2024-02-07,"MARÍLIA","30","covid","com_atraso"
11,2023-09-05,11,4,20,8,14,9,2024-02-07,"MARÍLIA","30","covid","com_atraso"
12,2023-09-12,12,5,21.025,10,15,21,2024-02-07,"MARÍLIA","30","covid","com_atraso"
13,2023-09-19,13,5,23,10,16,12,2024-02-07,"MARÍLIA","30","covid","com_atraso"
14,2023-09-26,13,6,23,11,17,12,2024-02-07,"MARÍLIA","30","covid","com_atraso"
15,2023-10-03,14,7,24,11,17,11,2024-02-07,"MARÍLIA","30","covid","com_atraso"
16,2023-10-10,14,6,24,11,17,21,2024-02-07,"MARÍLIA","30","covid","com_atraso"
17,2023-10-17,13,6,23,11,17,13,2024-02-07,"MARÍLIA","30","covid","com_atraso"
18,2023-10-24,13,5,23,10,16,8,2024-02-07,"MARÍLIA","30","covid","com_atraso"
19,2023-10-31,12,5,22,9,15,15,2024-02-07,"MARÍLIA","30","covid","com_atraso"
20,2023-11-07,10,4,19,8,13,15,2024-02-07,"MARÍLIA","30","covid","com_atraso"
