"","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus"
"138",2023-12-06,11,10,8,5,14,7,10,"Estimado","PIRACICABA","srag"
"139",2023-12-13,11,11,11,5,21,8,14,"Estimado","PIRACICABA","srag"
"140",2023-12-13,11,11,11,5,21,8,14,"Previsto","PIRACICABA","srag"
"141",2023-12-20,11,12,9,1,24,5,12,"Previsto","PIRACICABA","srag"
"142",2023-09-23,11,NA,NA,NA,NA,NA,NA,"Estimado","PRESIDENTE PRUDENTE","srag"
"143",2023-09-30,11,2,7,7,9,7,7,"Estimado","PRESIDENTE PRUDENTE","srag"
"144",2023-10-07,11,3,13,13,15,13,13,"Estimado","PRESIDENTE PRUDENTE","srag"
"145",2023-10-14,11,4,12,12,15,12,12,"Estimado","PRESIDENTE PRUDENTE","srag"
"146",2023-10-21,11,5,8,8,11,8,9,"Estimado","PRESIDENTE PRUDENTE","srag"
"147",2023-10-28,11,6,7,7,11,7,8,"Estimado","PRESIDENTE PRUDENTE","srag"
"148",2023-11-04,11,7,9,8,14,8,10,"Estimado","PRESIDENTE PRUDENTE","srag"
"149",2023-11-11,11,8,10,8,15,9,11,"Estimado","PRESIDENTE PRUDENTE","srag"
"150",2023-11-18,11,9,12.5,10,19,11,14,"Estimado","PRESIDENTE PRUDENTE","srag"
"151",2023-11-25,11,10,11,6,20.025,9,13,"Estimado","PRESIDENTE PRUDENTE","srag"
"152",2023-12-02,11,11,8,1,26,5,13,"Estimado","PRESIDENTE PRUDENTE","srag"
"153",2023-12-02,11,11,8,1,26,5,13,"Previsto","PRESIDENTE PRUDENTE","srag"
"154",2023-12-09,11,12,10,1,35.025,6,15,"Previsto","PRESIDENTE PRUDENTE","srag"
"155",2023-10-04,11,NA,NA,NA,NA,NA,NA,"Estimado","REGISTRO","srag"
"156",2023-10-11,11,2,10,10,11,10,10,"Estimado","REGISTRO","srag"
"157",2023-10-18,11,3,14,14,16,14,14,"Estimado","REGISTRO","srag"
"158",2023-10-25,11,4,17,17,19,17,17,"Estimado","REGISTRO","srag"
"159",2023-11-01,11,5,8,8,10,8,8,"Estimado","REGISTRO","srag"
"160",2023-11-08,11,6,6,6,8,6,6,"Estimado","REGISTRO","srag"
"161",2023-11-15,11,7,14,14,16,14,14,"Estimado","REGISTRO","srag"
"162",2023-11-22,11,8,3,3,4.02499999999998,3,3,"Estimado","REGISTRO","srag"
"163",2023-11-29,11,9,5,5,7,5,5,"Estimado","REGISTRO","srag"
"164",2023-12-06,11,10,4,3,6,3,4,"Estimado","REGISTRO","srag"
"165",2023-12-13,11,11,7,3,14,5,8,"Estimado","REGISTRO","srag"
"166",2023-12-13,11,11,7,3,14,5,8,"Previsto","REGISTRO","srag"
"167",2023-12-20,11,12,4,0,19.025,3,7,"Previsto","REGISTRO","srag"
"168",2023-09-27,11,NA,NA,NA,NA,NA,NA,"Estimado","RIBEIRÃO PRETO","srag"
"169",2023-10-04,11,2,34,34,36,34,34,"Estimado","RIBEIRÃO PRETO","srag"
"170",2023-10-11,11,3,33,33,36,33,34,"Estimado","RIBEIRÃO PRETO","srag"
"171",2023-10-18,11,4,35,35,39,35,36,"Estimado","RIBEIRÃO PRETO","srag"
"172",2023-10-25,11,5,25,24,29,24,26,"Estimado","RIBEIRÃO PRETO","srag"
"173",2023-11-01,11,6,32,30,36,31,33,"Estimado","RIBEIRÃO PRETO","srag"
"174",2023-11-08,11,7,33,31,38,32,35,"Estimado","RIBEIRÃO PRETO","srag"
"175",2023-11-15,11,8,28,25,33,27,30,"Estimado","RIBEIRÃO PRETO","srag"
"176",2023-11-22,11,9,24,20,30,23,26,"Estimado","RIBEIRÃO PRETO","srag"
"177",2023-11-29,11,10,28,21,36,25,30,"Estimado","RIBEIRÃO PRETO","srag"
"178",2023-12-06,11,11,23,10,42.025,18,28,"Estimado","RIBEIRÃO PRETO","srag"
"179",2023-12-06,11,11,23,10,42.025,18,28,"Previsto","RIBEIRÃO PRETO","srag"
"180",2023-12-13,11,12,23,9,45,17,29,"Previsto","RIBEIRÃO PRETO","srag"
"181",2023-09-27,11,NA,NA,NA,NA,NA,NA,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"182",2023-10-04,11,2,9,9,10,9,9,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"183",2023-10-11,11,3,13,13,15,13,13,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"184",2023-10-18,11,4,10,10,12,10,10,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"185",2023-10-25,11,5,6,6,8,6,6,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"186",2023-11-01,11,6,12,12,15,12,12,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"187",2023-11-08,11,7,11,11,14,11,12,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"188",2023-11-15,11,8,9,9,12,9,10,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"189",2023-11-22,11,9,10,9,14,9,11,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"190",2023-11-29,11,10,8,5,14,7,10,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"191",2023-12-06,11,11,8,2.975,19,6,11,"Estimado","SÃO JOÃO DA BOA VISTA","srag"
"192",2023-12-06,11,11,8,2.975,19,6,11,"Previsto","SÃO JOÃO DA BOA VISTA","srag"
"193",2023-12-13,11,12,8,1,25,5,12,"Previsto","SÃO JOÃO DA BOA VISTA","srag"
"194",2023-09-27,11,NA,NA,NA,NA,NA,NA,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"195",2023-10-04,11,2,58,58,59,58,58,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"196",2023-10-11,11,3,65,65,67,65,65,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"197",2023-10-18,11,4,78,78,80,78,78,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"198",2023-10-25,11,5,60,60,62,60,60,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"199",2023-11-01,11,6,52,52,54,52,52,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"200",2023-11-08,11,7,74,74,76,74,75,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"201",2023-11-15,11,8,45,44,47,44,45,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"202",2023-11-22,11,9,33,32,36,32,34,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"203",2023-11-29,11,10,43,40,49,42,45,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"204",2023-12-06,11,11,39,27,61,35,45,"Estimado","SÃO JOSÉ DO RIO PRETO","srag"
"205",2023-12-06,11,11,39,27,61,35,45,"Previsto","SÃO JOSÉ DO RIO PRETO","srag"
"206",2023-12-13,11,12,35.5,16,76,27,46,"Previsto","SÃO JOSÉ DO RIO PRETO","srag"
"207",2023-10-04,11,NA,NA,NA,NA,NA,NA,"Estimado","SOROCABA","srag"
"208",2023-10-11,11,2,63,63,64,63,63,"Estimado","SOROCABA","srag"
"209",2023-10-18,11,3,71,71,73,71,71,"Estimado","SOROCABA","srag"
"210",2023-10-25,11,4,51,51,53,51,51,"Estimado","SOROCABA","srag"
"211",2023-11-01,11,5,54,54,56,54,54,"Estimado","SOROCABA","srag"
"212",2023-11-08,11,6,53,53,55,53,54,"Estimado","SOROCABA","srag"
"213",2023-11-15,11,7,30,30,33,30,31,"Estimado","SOROCABA","srag"
"214",2023-11-22,11,8,24,23,27,23,24,"Estimado","SOROCABA","srag"
"215",2023-11-29,11,9,18,17,22,18,19,"Estimado","SOROCABA","srag"
"216",2023-12-06,11,10,17,14,22,15,18,"Estimado","SOROCABA","srag"
"217",2023-12-13,11,11,11,6,20,9,13,"Estimado","SOROCABA","srag"
"218",2023-12-13,11,11,11,6,20,9,13,"Previsto","SOROCABA","srag"
"219",2023-12-20,11,12,9,2,29,6,13,"Previsto","SOROCABA","srag"
"220",2023-10-04,11,NA,NA,NA,NA,NA,NA,"Estimado","TAUBATÉ","srag"
"221",2023-10-11,11,2,119,119,122,119,120,"Estimado","TAUBATÉ","srag"
"222",2023-10-18,11,3,135,135,140,135,137,"Estimado","TAUBATÉ","srag"
"223",2023-10-25,11,4,101,99,107,100,102,"Estimado","TAUBATÉ","srag"
"224",2023-11-01,11,5,104,100,112,102,106,"Estimado","TAUBATÉ","srag"
"225",2023-11-08,11,6,91,86,101,89,93,"Estimado","TAUBATÉ","srag"
"226",2023-11-15,11,7,70,63,83,67,74,"Estimado","TAUBATÉ","srag"
"227",2023-11-22,11,8,51,44,65,48,55,"Estimado","TAUBATÉ","srag"
"228",2023-11-29,11,9,50,41,66,46,54,"Estimado","TAUBATÉ","srag"
"229",2023-12-06,11,10,40,28,66,35,47,"Estimado","TAUBATÉ","srag"
"230",2023-12-13,11,11,34,13,89,25,48,"Estimado","TAUBATÉ","srag"
"231",2023-12-13,11,11,34,13,89,25,48,"Previsto","TAUBATÉ","srag"
"232",2023-12-20,11,12,29,7,100.05,18,45,"Previsto","TAUBATÉ","srag"
"233",2023-10-04,11,NA,NA,NA,NA,NA,NA,"Estimado","ESTADO","covid"
"234",2023-10-11,11,2,635,634,640,634,637,"Estimado","ESTADO","covid"
"235",2023-10-18,11,3,729,725,737,728,731,"Estimado","ESTADO","covid"
"236",2023-10-25,11,4,517,511,527,515,520,"Estimado","ESTADO","covid"
"237",2023-11-01,11,5,485,478,496,483,489,"Estimado","ESTADO","covid"
"238",2023-11-08,11,6,385,376,398,382,389,"Estimado","ESTADO","covid"
"239",2023-11-15,11,7,302,292,316,298,306,"Estimado","ESTADO","covid"
"240",2023-11-22,11,8,211,202,225,208,216,"Estimado","ESTADO","covid"
"241",2023-11-29,11,9,132,120,147,128,137,"Estimado","ESTADO","covid"
"242",2023-12-06,11,10,110,95,133,105,117.25,"Estimado","ESTADO","covid"
"243",2023-12-13,11,11,70,44,106,60,83,"Estimado","ESTADO","covid"
"244",2023-12-13,11,11,70,44,106,60,83,"Previsto","ESTADO","covid"
"245",2023-12-20,11,12,48,22,106.025,38,64,"Previsto","ESTADO","covid"
"246",2023-10-03,11,NA,NA,NA,NA,NA,NA,"Estimado","ARAÇATUBA","covid"
"247",2023-10-10,11,2,6,6,7,6,6,"Estimado","ARAÇATUBA","covid"
"248",2023-10-17,11,3,11,11,12,11,11,"Estimado","ARAÇATUBA","covid"
"249",2023-10-24,11,4,4,4,6,4,4,"Estimado","ARAÇATUBA","covid"
"250",2023-10-31,11,5,7,7,8,7,7,"Estimado","ARAÇATUBA","covid"
"251",2023-11-07,11,6,3,3,4,3,3,"Estimado","ARAÇATUBA","covid"
"252",2023-11-14,11,7,3,3,4.02499999999998,3,3,"Estimado","ARAÇATUBA","covid"
"253",2023-11-21,11,8,4,4,6,4,4,"Estimado","ARAÇATUBA","covid"
"254",2023-11-28,11,9,1,1,3,1,2,"Estimado","ARAÇATUBA","covid"
"255",2023-12-05,11,10,3,2,6,2,4,"Estimado","ARAÇATUBA","covid"
"256",2023-12-12,11,11,4,2,11,3,6,"Estimado","ARAÇATUBA","covid"
"257",2023-12-12,11,11,4,2,11,3,6,"Previsto","ARAÇATUBA","covid"
"258",2023-12-19,11,12,3,0,16,1,5,"Previsto","ARAÇATUBA","covid"
"259",2023-09-27,11,NA,NA,NA,NA,NA,NA,"Estimado","ARARAQUARA","covid"
"260",2023-10-04,11,2,8,8,9,8,8,"Estimado","ARARAQUARA","covid"
"261",2023-10-11,11,3,14,14,15,14,14,"Estimado","ARARAQUARA","covid"
"262",2023-10-18,11,4,9,9,10,9,9,"Estimado","ARARAQUARA","covid"
"263",2023-10-25,11,5,8,8,9,8,8,"Estimado","ARARAQUARA","covid"
"264",2023-11-01,11,6,4,4,5,4,4,"Estimado","ARARAQUARA","covid"
"265",2023-11-08,11,7,5,5,6,5,5,"Estimado","ARARAQUARA","covid"
"266",2023-11-15,11,8,2,2,3,2,2,"Estimado","ARARAQUARA","covid"
"267",2023-11-22,11,9,5,5,7,5,5,"Estimado","ARARAQUARA","covid"
"268",2023-11-29,11,10,0,0,3,0,1,"Estimado","ARARAQUARA","covid"
"269",2023-12-06,11,11,4,3,8,3,5,"Estimado","ARARAQUARA","covid"
"270",2023-12-06,11,11,4,3,8,3,5,"Previsto","ARARAQUARA","covid"
"271",2023-12-13,11,12,2,0,11,1,4,"Previsto","ARARAQUARA","covid"
"272",2023-09-26,11,NA,NA,NA,NA,NA,NA,"Estimado","BAIXADA SANTISTA","covid"
"273",2023-10-03,11,2,23,23,26,23,23,"Estimado","BAIXADA SANTISTA","covid"
"274",2023-10-10,11,3,30,30,35,30,31,"Estimado","BAIXADA SANTISTA","covid"
"275",2023-10-17,11,4,35,34,40,34,36,"Estimado","BAIXADA SANTISTA","covid"
"276",2023-10-24,11,5,23,22,29,22,24,"Estimado","BAIXADA SANTISTA","covid"
"277",2023-10-31,11,6,14,12,21,13,16,"Estimado","BAIXADA SANTISTA","covid"
"278",2023-11-07,11,7,15,13,22,14,17,"Estimado","BAIXADA SANTISTA","covid"
"279",2023-11-14,11,8,11,8,17,9,13,"Estimado","BAIXADA SANTISTA","covid"
"280",2023-11-21,11,9,7,5,14,6,9,"Estimado","BAIXADA SANTISTA","covid"
"281",2023-11-28,11,10,3,1,10.025,2,5,"Estimado","BAIXADA SANTISTA","covid"
"282",2023-12-05,11,11,2,0,13,1,4,"Estimado","BAIXADA SANTISTA","covid"
"283",2023-12-05,11,11,2,0,13,1,4,"Previsto","BAIXADA SANTISTA","covid"
"284",2023-12-12,11,12,1,0,16,0,4,"Previsto","BAIXADA SANTISTA","covid"
"285",2023-09-27,11,NA,NA,NA,NA,NA,NA,"Estimado","BARRETOS","covid"
"286",2023-10-04,11,2,2,2,3,2,2,"Estimado","BARRETOS","covid"
"287",2023-10-11,11,3,2,2,4,2,2,"Estimado","BARRETOS","covid"
"288",2023-10-18,11,4,5,5,7,5,5,"Estimado","BARRETOS","covid"
"289",2023-10-25,11,5,2,2,4,2,2,"Estimado","BARRETOS","covid"
"290",2023-11-01,11,6,1,1,3,1,1,"Estimado","BARRETOS","covid"
"291",2023-11-08,11,7,2,2,4,2,2,"Estimado","BARRETOS","covid"
"292",2023-11-15,11,8,1,1,3,1,1,"Estimado","BARRETOS","covid"
"293",2023-11-22,11,9,1,1,3,1,1,"Estimado","BARRETOS","covid"
"294",2023-11-29,11,10,0,0,3,0,0,"Estimado","BARRETOS","covid"
"295",2023-12-06,11,11,0,0,4,0,1,"Estimado","BARRETOS","covid"
"296",2023-12-06,11,11,0,0,4,0,1,"Previsto","BARRETOS","covid"
"297",2023-12-13,11,12,0,0,5,0,1,"Previsto","BARRETOS","covid"
"298",2023-09-23,11,NA,NA,NA,NA,NA,NA,"Estimado","BAURU","covid"
"299",2023-09-30,11,2,16,16,18,16,16,"Estimado","BAURU","covid"
"300",2023-10-07,11,3,20,20,24,20,21,"Estimado","BAURU","covid"
"301",2023-10-14,11,4,22,22,26.025,22,23,"Estimado","BAURU","covid"
"302",2023-10-21,11,5,27,26,30,26,27,"Estimado","BAURU","covid"
"303",2023-10-28,11,6,10,9,13,9,10,"Estimado","BAURU","covid"
"304",2023-11-04,11,7,12,11,15,11,13,"Estimado","BAURU","covid"
"305",2023-11-11,11,8,8,7,11,7,9,"Estimado","BAURU","covid"
"306",2023-11-18,11,9,11,10,15,11,13,"Estimado","BAURU","covid"
"307",2023-11-25,11,10,6,4,12,5,8,"Estimado","BAURU","covid"
"308",2023-12-02,11,11,6,1,16,4,9,"Estimado","BAURU","covid"
"309",2023-12-02,11,11,6,1,16,4,9,"Previsto","BAURU","covid"
"310",2023-12-09,11,12,5,0,22,2,8.25,"Previsto","BAURU","covid"
"311",2023-09-26,11,NA,NA,NA,NA,NA,NA,"Estimado","CAMPINAS","covid"
